Firms,NWP (£m) ,NWP (£m) .1,NWP (£m) .2,NWP (£m) .3,NWP (£m) .4,SCR (£m),SCR (£m).1,SCR (£m).2,SCR (£m).3,SCR (£m).4,EoF for SCR (£m),EoF for SCR (£m).1,EoF for SCR (£m).2,EoF for SCR (£m).3,EoF for SCR (£m).4,SCR coverage ratio,SCR coverage ratio.1,SCR coverage ratio.2,SCR coverage ratio.3,SCR coverage ratio.4,GWP (£m),GWP (£m).1,GWP (£m).2,GWP (£m).3,GWP (£m).4,Total assets (£m),Total assets (£m).1,Total assets (£m).2,Total assets (£m).3,Total assets (£m).4,Total liabilities (£m),Total liabilities (£m).1,Total liabilities (£m).2,Total liabilities (£m).3,Total liabilities (£m).4,Excess of assets over liabilities (£m) [= equity],Excess of assets over liabilities (£m) [= equity].1,Excess of assets over liabilities (£m) [= equity].2,Excess of assets over liabilities (£m) [= equity].3,Excess of assets over liabilities (£m) [= equity].4,Gross claims incurred (£m),Gross claims incurred (£m).1,Gross claims incurred (£m).2,Gross claims incurred (£m).3,Gross claims incurred (£m).4,"Gross BEL (inc. TPs as whole, pre-TMTP) (£m)","Gross BEL (inc. TPs as whole, pre-TMTP) (£m).1","Gross BEL (inc. TPs as whole, pre-TMTP) (£m).2","Gross BEL (inc. TPs as whole, pre-TMTP) (£m).3","Gross BEL (inc. TPs as whole, pre-TMTP) (£m).4","Net BEL (inc. TPs as a whole, pre-TMTP) (£m)","Net BEL (inc. TPs as a whole, pre-TMTP) (£m).1","Net BEL (inc. TPs as a whole, pre-TMTP) (£m).2","Net BEL (inc. TPs as a whole, pre-TMTP) (£m).3","Net BEL (inc. TPs as a whole, pre-TMTP) (£m).4",Pure net claims ratio,Pure net claims ratio.1,Pure net claims ratio.2,Pure net claims ratio.3,Pure net claims ratio.4,Net expense ratio,Net expense ratio.1,Net expense ratio.2,Net expense ratio.3,Net expense ratio.4,Net combined ratio,Net combined ratio.1,Net combined ratio.2,Net combined ratio.3,Net combined ratio.4,Pure gross claims ratio,Pure gross claims ratio.1,Pure gross claims ratio.2,Pure gross claims ratio.3,Pure gross claims ratio.4,Gross expense ratio,Gross expense ratio.1,Gross expense ratio.2,Gross expense ratio.3,Gross expense ratio.4,Gross combined ratio,Gross combined ratio.1,Gross combined ratio.2,Gross combined ratio.3,Gross combined ratio.4
Firm 241,5.148628760011044,34.63105149607559,2.030998175436485,10.903410610356143,72.43388497692936,16.35300553770294,38.77344563128249,15.232483033894079,38.89743531826295,18.789461797520765,29.612566439462647,0.616731641604853,48.23823462899506,1.5622135597356621,11.424604217785054,0.362991786748909,0.27071195766491396,1.708327463124193,1.348210121492715,0.9248103259025146,35.55129093967652,38.76842182455438,37.778804516748735,90.29948130810286,123.70879527715789,115.90014072795358,269.30510539980537,248.1357366780485,205.02687266312415,136.0990333600545,43.97647353482457,249.94189822369785,215.76287756505636,40.45986791921528,262.42082947105905,4.604315211386415,29.35581943199468,27.52776839874043,57.829593417701055,37.20436516046595,24.944890330328544,221.75180752505926,135.74672271332625,14.647329293418458,87.6433770225676,51.951037581299296,219.31923890025053,275.6600137027629,249.52992877144132,253.42074972424894,131.27190066941785,213.88092787539725,346.3510991240013,254.1110165753968,390.4876674431022,0.5579660608103649,0.2545048089722135,0.8340691028880987,0.7791134991084624,0.22808605294393583,0.2504913292272124,0.3802811947690617,0.6057171568564036,0.8067473210692756,0.6920606194213218,0.1991094624036168,1.4700042120984795,1.637594875106756,1.1599833753421949,2.4382878440656417,1.2691828912072536,0.8333372774403758,0.11664987803831471,0.9924307413373366,0.08134457122520196,0.5123668573396852,0.40651432659973935,0.2695963674031043,0.20908370570577056,0.3298308695398547,0.33032576167277167,1.2154187990660543,0.528931673260993,0.7312280414254742,1.549084188899776
Firm 242,558.2538130389877,455.43687556233067,860.0948345996037,48.204721859820516,0,197.98539809356507,290.6738423932451,379.4512043264749,220.27036079823117,0,632.5334084169226,422.0968807419234,167.60658498290474,538.3003604654994,0,2.357952822010997,1.6558112585163147,1.809376267828753,2.699119914709144,0,224.64888265009242,718.3696891680592,767.4064732630975,635.1462257958483,0,972.9698361650946,901.3752442022744,1062.6920563548176,38.872130701981554,0,64.39229597238167,73.08557711110674,417.7112283045762,620.4366853509644,0,860.0485660132482,258.58361255564336,581.7975189400182,252.88927340230987,0,70.57894152867956,73.36850134804268,65.54796688310779,25.11920460238709,28.926414738953635,109.31100112881576,78.67638873562315,120.29271927146421,177.1602405811504,112.049843563236,20.891795773256707,-10.57186127592941,4.604188307405431,-8.939764229566409,12.165660852184708,0.2892501825041457,0.0003569608867464547,0.13709272641793274,0.015506188848154254,1.2805608943011286,0.6291792737592731,0.30911933982378226,2.379797155455123,0.1503788211864107,0.34380489474846326,1.3151193845812224,1.1276573672233097,0.8821254720169406,0.05185508331538938,1.5053693634178675,0.4075590138630708,0.25738886882599316,0.11897838794968983,0.32984649086169743,0.9888946069834034,0.6126095009229743,0.1570029247748377,0.279441298011349,0.11750069365987645,0.07403716004708542,0.7805510752610726,0.5044762687323849,0.7398412483442675,0.23492174596025853,0.08766242617578011
Firm 243,343.9307850335221,351.8781609615287,76.16632078607525,98.96199517338412,0,5.473379768802173,38.1794486412518,73.47785566990991,26.608399727225333,0,24.12158135695872,64.85937100048504,3.5381409475124554,228.22442407713925,0,9.419315022246604,4.1325629836459,2.196896615380913,1.2585285528500427,0,91.46526423323385,235.82193424408888,62.3671718794033,106.44427368972242,0,3.0882021217512867,319.22596519655383,86.3668116493477,385.01728212260826,0,196.57043364117996,292.4846373234803,72.22135912913497,57.551704693940735,0,310.05398178281064,111.05418800280003,64.86063297680047,227.0482276074782,0,333.61886080328816,164.12436107565136,46.88554789629311,319.0041361090992,367.07580624781485,194.77798798664915,489.35789158216926,78.39278075395103,1194.684061416322,319.70809645693765,357.46187562666216,749.2573789866443,613.6031852670741,614.6380097207671,346.06679369565484,0.23891709018669147,1.2272149182910346,0.8837880667604939,0.8115715380175852,0.6077877777307962,0.45400820434262157,0.11623647638655744,0.4755632447668025,0.15488989505825781,0.6379386453973929,1.7594418574982302,1.2651958286002305,1.2558707398866913,1.1664040086994172,0.5210678902316005,1.261398960952734,0.4888648294236302,0.16858130045657063,0.38834662613169735,1.0623811506397471,0.4155525102516525,0.03071265408329072,0.49405643963037194,0.33578866320536266,0.09276163427947826,2.3437116770602238,0.2893915154759704,1.104885107541021,0.14130039606336936,1.4363540449299186
Firm 244,5.409531059146219,2.429122966655807,2.5919458226265646,0.1887863029312498,3.6460911895633945,6.896647822168109,3.5949225030021466,17.980499978925664,14.417779674828502,2.161070185207173,4.96298807759465,24.935159688109042,1.0134026544301764,24.243468974525058,11.596129383293468,2.6384851585577143,0.1182476991290417,0.24694590729818164,2.5542917552790847,1.3485870425343103,5.512461047325281,0.676570943221618,1.6484480667688455,1.812249037595973,2.4677476540703838,2.6596958439128446,31.416926348289476,3.5533931373085577,25.04294331811702,9.265123178642291,3.1570225029732515,0.6580501080250247,2.523844415493872,1.1926663554787578,1.5650964583157314,30.00691155937982,13.291158014791346,23.425821049171866,29.549560518328974,21.1517160595028,68.12245942592969,40.75353457640065,20.85742113028613,49.48878483620695,63.047787332381695,25.41814818118879,14.512632352832602,4.557229607028798,30.2856129223619,7.164836710545425,27.170105359695686,22.41538252143649,3.5552855581324896,19.22468165535094,18.872260053158893,0.6675423937791708,0.03351953964034227,0.34453353861613645,1.022046687119903,0.4862017425612102,0.1293040183408818,0.11416825088590193,0.2704141699217545,0.3906363071348532,0.07370597674778856,1.6359836356093667,0.6723991536197914,1.444413726682484,0.9337423480805197,0.12770256809501787,0.604112206468138,0.4515766538092678,0.7389612487364797,0.03850153329611042,0.0890547892248784,0.19842422136243953,0.20523720309489824,0.5022161396328515,0.23528117418402605,0.17359581961160794,0.8266993129314788,1.1527560164927362,1.3628311097566828,1.8728517571994403,1.1242929954544587
Firm 245,0.07992028608162824,0.04152719510510891,0.03890921665445258,-0.016218368882791524,0.018134299944019522,3.169037200822357,19.416192898214955,9.645298695376955,24.50772561835534,1.6431944102423224,63.688871469695854,13.633281243435617,24.986254650078738,53.755194218587434,60.667255269187336,3.595575465079524,2.08742148367608,0.20304950174293487,3.544967601355878,4.919917095612256,0.02622101676106998,0.0036266326377348817,0.019896599807073274,-0.0011751687757748075,0.0017820514993931436,135.72405392087109,275.13156289780716,38.961241120454076,76.7413250351629,211.0809754387641,26.336568044883826,50.85143052993072,142.95426772236036,74.65395140130501,46.23415698202551,79.79435864610396,58.95262707361293,92.07034849910255,52.32635167680315,47.114933949938816,83.34772724302664,78.83600432259293,95.9432190451111,72.74068747353202,109.74817510702067,116.55863015297514,541.3051218156412,121.35091800293935,304.0125597531892,127.38060977595138,180.50554023540832,72.09418422587923,6.781757058914631,1.2815291933837232,183.37378279474592,0.1809735322007726,1.2236847389927379,0.924774951055357,0.1404455744317707,0.34558822356685887,0.33275456397149056,0.08441257214539434,0.28186909800768056,0.19114681124831526,0.16011235802795085,0.5924965202078261,0.30423883631498966,1.0419193352391085,1.092992898478548,1.0511034633920247,0.5027691091405453,0.7157777788037394,0.30440911885113625,0.06488288122763644,0.800068565519196,0.08047309897612795,0.1856489185094404,0.28627990857779495,0.18641043889419304,0.0998029699787384,1.004727382111696,0.4302610097062239,1.3565832351178009,1.2906277853746289,0.36734516032505077
Firm 246,75.56897184064587,31.692994586798306,142.78867991736107,64.46216908776375,39.83605511487017,11.792619918667553,165.0657473578451,136.3061117356214,130.2685317391881,290.50230460904766,26.113843882023072,62.69680697183235,14.365701153867047,266.5676271207761,500.49634802888426,1.2974937062473726,0.3899794316718659,1.6729480581617389,3.276391437716976,1.281835478971705,148.84964025470495,134.12504348541668,359.01776192129955,76.52161417272137,160.94440460068512,135.91080902371817,150.59521357775688,222.49889142918474,276.79379635032825,218.04125356597788,10.984445392858458,7.577998525214405,86.60869672000536,199.92200952077735,298.54785733079865,145.20896130088374,214.29950799481134,173.7899552695271,206.23997191751315,183.86308123287202,-5.537494195307666,8.858127640135839,21.44338193108492,3.2884946433149453,3.4193734533385287,41.20848522179745,34.06631656101287,29.991284873547567,57.58748288825686,25.594336820822992,28.734813809312428,13.226463563861218,51.84016881566303,4.5449002514680945,20.806663143183496,-0.06323641051085402,0.02145412841348123,1.1629259136415544,0.8204371893187095,0.05574403156724621,-0.32136821430884344,0.41040060527061883,0.38363660206887623,0.1677238443520071,0.12482171990359552,-0.5565746886307041,1.5206419740545711,0.6297322466393289,1.1856588610603727,0.6848740853640805,-0.08487155599475459,0.3868858859085564,0.5536539632324418,0.27706589016920363,0.2949365906778298,-0.11814793716144951,0.530901947106548,0.25014662505898844,0.5408394128480538,0.3409582657824195,-0.18466695782559284,0.05572213172546119,0.0847458792960921,1.5985202779980399,0.48489795500894584
Firm 247,2489.2200232922914,25897.33840394248,6237.267910376179,6512.232956097571,191.590179055451,76.5217174805685,56.920351992398665,18.731131869999,1.019865432173435,12.816451266416802,317.3369604899169,162.71652534775436,65.78688260162097,96.72237721041495,23.98405682306723,1.587490317734113,10.822131942489504,0.14214708578762214,15.21273548492604,7.973923723211989,5681.610290033707,43569.20153787212,12047.809027625684,7300.862736460369,9115.194998903235,141289.9483626442,169177.50638684022,39018.013457868736,50059.107439159736,100085.09602608506,122340.03935044029,27871.143032500342,131722.4524533882,71269.54967404247,79654.87278785546,283.54681888929554,156.643403922586,18.396556553302013,13.709773403824085,15.439083688520432,8.633651324455105,3.4830350537819275,1.459435291611468,-0.8549353359814877,1.701172139708332,40.503363569434654,25.942852460408677,9.34518875593393,2.7777593614077234,6.655085586222975,17.900327285934175,29.187000806610104,3.0584395147076027,7.792008038371031,21.392349228804786,0.024217977540474955,0.07442200662316642,0.008677462244902618,-0.024024070671979945,0.015786521696934886,0.07228588517405696,0.10130149902440924,0.4586232420943291,0.44582276025747136,0.26385097544764646,0.7911505746575205,0.09170110307549217,0.28159978073734415,0.3297234248978426,0.001457170134970482,0.2149088367056032,0.10811260686543515,0.036374142096201025,-0.016312430879038414,0.016026526246779978,0.10813682785001905,0.2145669773018413,0.4392274662593253,0.15293871236474335,0.49102113037714124,0.23597808227869446,0.5097846487590555,0.020225923659378687,0.27584475351025917,0.7282469996847176
Firm 248,0,0,0,0,0,3.9794764536664524,6.184108707944259,7.036282496488527,9.654913039290292,6.708176439484709,11.199688974732755,30.223440301688456,7.643657283720586,4.698977198504662,16.476198465407016,2.413302685892684,1.807635784673015,4.913751240503743,1.8788200074751458,3.4446944750343036,16.84991939354158,13.729648656906436,18.716776254255336,19.423828610174628,0.6262488083585387,59.77714863165278,57.73328947835136,17.566628613709526,14.589650372801325,2.582204162650793,8.19036387757339,20.479560970067812,27.532286615224326,20.99522672488565,13.086946435863162,28.666285510490216,31.810246886083064,7.561890427981876,12.07686618088368,34.98733431640302,-1.2738273106793145,0,0,0,0,15.083318897478614,0,0,0,0,23.668582336072888,0,0,0,0,78.89794115993696,0,0,0,0,-4.684953725570235,0,0,0,0,58.001931075466416,0,0,0,0,60.296799886233025,0,0,0,0,-3.3835377203923067,0,0,0,0,44.31122822424668,0,0,0,0
Firm 249,0,0,0,0,0,0,0,0,21.158765416316154,0.4956234370463908,0,0,0,167.87394446834568,3.833116712942401,0,0,0,2.760951878121396,8.935857996181063,0,0,0,0,0,0,0,0,5.021506903583054,6.426925064067382,0,0,0,176.79484038808053,0.4481133633317982,0,0,0,81.38245128484782,2.4925458569163674,0,223.1172352816515,119.04867203237116,196.47204183165314,228.58753065265807,0,29.38977478400298,0.49328433646993475,58.34353735291271,157.29024560071858,0,79.1107549681987,103.65815255226542,181.6635366058954,42.34328693472554,0,0.3152561485131843,1.2260450878428855,0.4129261150125428,0.12144653739643434,0,0.4620207462292243,0.6335548829756482,0.45491200798698256,0.08127229561240151,0,2.2115636030700534,1.979664196448968,0.7604004199863842,1.7255846043439136,0,2.643622992626546,0.5505804776627392,1.1563586074966792,0.7200623577260735,0,0.045598640856565474,0.4746085435738898,0.4087135488131618,0.4253300845476148,0,1.2288112362938715,1.1846042058533257,0.5373740597242261,0.5069729498128693
Firm 250,58.65915230980728,9.058690616854031,47.99007084091081,87.0028476103526,53.47049061594653,5.030360293231077,5.518308278340329,11.907731693218205,10.400153782368982,12.414686269821773,21.423899073331132,7.79559660370941,1.874181618550383,11.927353620122531,31.3128196960441,1.1636548332662717,3.8195719646475674,1.6644073520251548,1.8441057694616456,1.7415568567293154,8.9320765519552,62.497337923268496,11.966828337530474,25.680898623578486,46.84998656307059,67.53559854769252,86.84009588018652,51.22449605709662,34.34600683698542,28.46240882876601,10.979446704257082,10.282732826515815,3.7222478240223187,8.750647235411192,1.4072692649575467,10.883043351261126,81.72894198849322,3.2837908262956943,28.717592715077828,69.08505673051688,0,0,0,0,0,0.046051086924426825,1.75287710045672,0.20848668485230576,0.8024869068840895,0.7285764759712391,1.425147055127192,0.682776597800731,1.5169425106105126,0.2461605698227699,0.9747300816617521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.59572632664849,234.5792632508376,169.77355152958938,28.01279193770256,1.513630669508625,4.1646159195191625,139.6097753532997,150.22521058089683,14.145022437790837,47.894272790377464,-26.888753480261812,-19.118544881542608,13.30376071241542,10.569117905992693,20.908866155557412,0.5559936724526447,1.8445633432117297,1.449003768532602,0.08454524088893706,-7.4123902500266725,0.022861109725651484,0.28216896370163935,0.49257477354134266,0.17057865690341853,-0.15805512221462145,1.1969654749875196,1.5318216286920767,0.5917884004836688,1.545605892496295,-11.12437415583338,0.7545229931716145,0.7418300201531447,0.9999215595896557,0.3654106156281284,-1.489376029165145,0.12800477719979964,0.10640682807369714,0.015021884691163516,0.2338764326830243,-1.0144895291689398,0.13182504715042284,2.32419283497611,0.21452193740746786,0.7978879367065312,-5.515319271476013
Firm 252,31.193999516050713,0,0,0,0,15.30401293691738,0,0,0,0,13.21043247438761,0,0,0,0,0.6437936070500495,0,0,0,0,4.687865800031078,0,0,0,0,73.55993897363639,0,0,0,0,37.4664185955001,0,0,0,0,21.943857428012606,0,0,0,0,8.040303963947498,11.010119614051085,0,0,0,3.460695779546319,5.708651828036545,0,0,0,2.3769586315538915,4.805826813062718,0,0,0,0.6546311449332769,0.9524375307083021,0,0,0,0.3866104982568315,0.5606237305609804,0,0,0,1.4110904371692268,1.110388829024176,0,0,0,0.7211242710041392,1.111263237311862,0,0,0,0.26099422475646916,0.11976677077419014,0,0,0,0.260569480685246,0.6715640411975978,0,0,0
Firm 253,0,3.6575484126847155,44.26603474943582,23.14341378913587,63.08395227510786,12.652202224024071,1.474325327702765,13.095882128790246,15.722381853680695,8.279791179048203,7.055740895858393,24.341004983563437,2.4664276107637866,40.09858229163838,13.057373133332772,2.309864322901979,1.492260697473132,1.8065366176090625,0.9056753135775476,0.8944451561305861,0,93.99726187667531,75.18042616680584,82.71020232817266,84.49561531112892,2.4428677850724756,23.53389023006282,16.73868776838319,43.979254149545305,12.428051137362221,19.032783861697187,49.88041106986024,32.960762187913936,24.900836951971208,33.34429874006667,29.686602329408363,19.212223185908563,36.280548863671974,10.31678579782124,40.86481405129609,47.251971595365085,204.6155352931184,87.04359301506996,2.7927795033621425,106.81754147913757,162.09888934388422,87.1922613016835,138.57342332579358,299.03391740417817,408.1929965692591,17.78034815896637,49.535567622715476,95.2733294226067,75.62099607174689,147.8387339283876,0.07112711867187893,1.1311794001697686,0.5784827857009267,0.9581284030300725,0.14175867776051304,0.16824132224874055,0.31268828936684506,0.6395615548293834,0.3295138885169762,0.08616058741672786,0.6941944783008436,1.6634169621532593,0.9444093878804413,0.13266601667319275,0.16372870265221667,0.0120212998797558,1.2420778834814028,0.4844725201280302,0.08135964066390541,0.906572392949396,0.19381573479172207,0.42575258651363734,0.39117533406342087,0.5438234558663881,0.3835041918671765,0.12093528052986047,2.2511476841089815,1.474188825108957,0.9185428019967137,1.506846373567198
Firm 254,44.50292446611286,23.65714591029735,40.19827362415613,38.84656422220064,35.16618820666708,27.781592285228232,11.749341039374237,2.0821557732160128,29.12137219105325,76.13717221075964,7.621846399064879,16.569693405003143,69.59239112687088,63.70775359105572,45.548704366205946,1.8982717149132826,2.0599175681790967,1.6437841046942419,2.2202614762483264,1.399233071317428,134.7523083952672,98.7678522433994,137.98073063852647,238.72542021980578,282.81574428186053,24.730071025389503,254.0526526589946,39.72744224662774,430.33086797465074,388.30422669835843,191.46643399053787,81.01286221594039,136.84603562151332,371.2686284240758,137.01794297505012,8.185840822886304,86.91951345331893,48.31326626938815,109.86145210656265,41.13232932950586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 255,6.209773805342778,11.441309695954372,0,0,0,218.800375981765,42.70567824155912,0,0,0,113.98315432984126,184.94432330142715,0,0,0,2.0206787812520774,0.9332935374142325,0,0,0,21.156501743188187,14.28428987835281,0,0,0,255.4293230859391,19.592750078673816,0,0,0,176.4043725007507,51.24789686537396,0,0,0,166.061197921347,601.847458915071,0,0,0,0.7359036687058895,8.186024594909508,2.0407075072907,3.95735210678683,2.231367786317555,1.78445984810658,15.5739561012286,11.929319052035304,22.024394652960538,11.793142325320417,9.756515486771574,4.101299697729307,2.5715923061944586,14.332461328104332,26.361829622267866,0.6666356630937763,0.4445364259783431,0.2561342882029779,0.14954837876903895,0.45873238142320427,1.3145834186045435,0.5968733769221009,0.353274724791426,1.019422146130518,0.39646385561169223,0.9524788856097134,1.329684582045852,1.2606909605408567,0.28999432323333607,0.49857049052476154,0.46829779191548143,0.2282673930101881,0.22285126049778933,0.012134340378807229,0.4364035201778718,0.5390765304954199,0.4871872969900111,0.3607217680277985,0.1875695993077928,0.3295921117338595,0.7653183582888741,0.9440243916702283,0.7746013129610161,1.1306113181561808,1.5204166782034958
Firm 256,0,0,0,0,0,7.23579232309352,49.96582810590976,34.01660561094962,32.32485543984946,10.103708742744246,-4.598935837334058,1.0122053113618816,1.8522988197151895,15.60481184838505,17.83507084128734,-0.03300681579723935,0.18744025186959892,0.29229091786455147,0.46087393635427343,1.68569662790741,0,0,0,0,0,52.55118933569368,67.83561603281723,108.66468439302633,217.8718727255681,108.06346274010258,173.8106938912697,160.93253210042928,183.6370688522107,91.44445741932742,34.24729459114507,-5.092128899806717,0.0050407406390390085,8.501479623929827,0.2176144722550279,10.292905990778147,1.4114249195586044,2.076617428858977,0.6849945494344764,1.1969460558954925,0.3100862023717315,0.3396756046142833,1.6897652095628073,0.5117156845235653,2.003577885432715,2.656747848880012,0.5572632731890519,2.616311643663325,2.614272875330865,1.644591142228365,0.7108206718970849,1.2813520052511256,0.5520680965443601,1.6342498680870228,1.3409387522240055,0.622816598723899,0.11720791517767998,0.12985211338973396,0.13070186051494215,0.026108804402700626,0.05606147897601373,0.697322738628062,0.9741326805942128,1.3788263813167296,0.5490028446811254,0.05332869299746607,1.0962525503914653,1.010117004813847,1.4320682318524154,1.6688024399523842,0.49475575931743304,0.01622781269520455,0.09745808124102587,0.01197308725295251,0.02637776778559258,0.004055190830552509,0.2960442545427069,0.3150859309010284,1.571686335312047,0.7972510162338006,1.3469203243631092
Firm 257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.940216067685085,-0.5689183582469542,0,0,0,7.863769765121124,69.3279717130015,0,0,0,55.98498636443575,49.42886980693978,0,0,0,-28.930325465522813,50.1366202868465,0,0,0,5.029198655656582,-1.463860953335997,0,0,0,-0.24039349960481887,105.70182433557292,0,0,0,0.5945828843303068,1326.2502018197135,0,0,0,0.40051404266969715,-100.50453970422063,0,0,0,0.01269562419462447,483.99235362417886,0,0,0
Firm 258,0,50.07014210584301,29.156401757131572,30.28172295466576,106.58501965809545,24.379989954339152,15.766797059369908,22.881514016265744,19.112409797793116,32.11656558534225,53.902708707388996,125.1112807457815,56.944896471969535,53.07643515330023,67.54170807531,0.45147726259898363,5.370968910605771,2.65586334653282,1.0692497059249015,1.276507945094332,0,73.19229121978869,82.96770374781309,112.35279105731523,56.29851391720788,156.60393278556145,153.7492236250857,23.837117440326338,53.987557769338665,52.52968841912318,7.001303526137081,7.477881104282761,16.259730714598525,12.174108003331991,3.894887615825818,75.42917593538382,90.84211567622839,117.7776159986248,5.201094712505024,17.005549365831154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.82152291346798,1.4910069165294306,4.884096030871392,0.09667207684610635,0,7.065465610974156,8.385247062805343,39.96114447999391,11.590685643805665,0,-0.2579739650388237,-0.036964064622276846,-0.6442197584548587,-0.9579598354561265,0,0.1795502203832702,0.06942485599659724,0.19999785245189206,0.11785920648739749,0,1.3252267198735896,0.446389308868604,0.5262855715652738,0.21227777355567104,0,0.15333114176507495,1.1932480185108378,0.20926727631076536,0.5635506056246931,0,0.0152487053991868,0.3425385056586965,0.9132757031504689,0.03658245424414483,0,0.40254123747321563,0.28654180149179137,0.16080442736368922,0.8213438737535476,0,1.3412316671704398,0.2405350809729915,1.504815760418355,1.0432602175024037
Firm 260,192.38788036391642,148.11200787896104,184.21053414042697,212.2041345749074,146.00242573524915,77.30448015446089,156.87507062933904,167.6415079215042,56.88477725382059,32.79310726697793,219.49906838876322,80.76141308920127,298.6798038986219,121.10829799292223,14.267122820732666,2.124850636143984,0.2756300787248238,3.2584096729603456,2.4030107980126005,1.665200732650339,73.2715338190077,378.26175717844734,28.197483768100867,239.85931555230633,269.36807155899095,802.9735786984456,978.1092407319328,1050.9743947078612,718.1288892597004,614.4181528945298,418.9940651541712,307.49606060707447,813.3837149750578,581.8367400021513,199.99784846416858,238.73390835057813,238.14449571201442,170.5039028770087,119.38852918629014,234.92448871025553,420.0636961712141,94.870123789864,544.7986846546804,169.6922977237073,37.80781282921664,1060.2853419439289,197.30867521394853,32.85508187307172,228.62591178755798,1149.8196839447291,377.80995108863453,716.3976122871146,51.11914735627028,856.1640809073738,202.20037448891148,0.7492761558779936,0.08355977057881288,0.6661418332861185,0.15146420960464355,0.8406386479814065,0.5328261036643651,0.3319173082114149,0.3234771449227421,0.4024434045637736,0.17116052857963693,1.9113556723917224,1.489620461223368,2.062149388289645,1.665260660795961,0.34352389170954983,1.3998048808712622,1.2746274208657793,1.1192327735830423,0.5407440154661012,0.29582011044338635,0.10843346490565511,0.18126460429888464,0.26861446537244593,0.051090808727738087,0.2021942917326368,0.688478153801788,0.3825576468897788,0.7738489477426853,1.8581534983424888,0.608595359575669
Firm 261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.9543657704232,1840.0604210510824,1007.9162490924504,1188.360268942511,833.6143866106215,29.83194797381384,1629.212456676667,1083.7586628703089,107.560192370089,1764.876353063212,1590.6456315205269,883.2422897516789,1006.2028609962355,1002.814466686778,2148.8889859300466,0.8238843016929089,0.173858986843943,1.1022081438359692,0.6977195369511918,0.47518293103080433,0.5336266527409607,0.5155285801354992,0.07887309431662944,0.1580656868355978,0.3828030187433725,1.5933895538867573,1.6436095393265788,1.7794452278930804,0.12770842727233492,1.3986801626591845,0.4473821869826496,0.48674561342348077,0.5042830208828121,0.24096243952753268,1.3016423714301104,0.5166611035930107,0.17980001254966282,0.320210023387971,0.043597855375522965,0.18371492015711824,0.5420751116875662,1.5448392748616198,0.407377333207199,0.8322996164522568,1.5980993747635335
Firm 262,0,68.21443754471227,46.47078678085639,8.33008424328182,15.381369660553826,56.324510645715506,1.7905048267651993,142.28788438020283,45.74056278703031,4.1242842404881035,155.88285864565628,164.27389602896872,17.942279024551052,35.76668513283196,55.6978641836603,1.4693401396513674,1.3990848564348188,0.5597982454203404,1.8279922911746467,1.7137737967419597,0,162.81826294443783,345.4355859599947,418.36857792158764,99.34271631523598,1408.2858810625423,373.14398551533253,920.1763318796624,285.2388442951158,787.3661301122082,648.5672202815452,489.19527242085735,692.7473501794206,988.0716968828265,772.6197873192266,153.95956688839001,59.44753595110967,234.72872664930307,238.2435240280182,152.70036631549547,4.429808935472368,0,0,0,0,4.34192278681599,0,0,0,0,14.598131997229299,0,0,0,0,-0.059391526389989686,0,0,0,0,0,0,0,0,0,-0.06437273565026769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
